image,label,edge_density,contrast,homogeneity,energy,correlation,entropy,mean_L,mean_A,mean_B,corrosion_area_fraction
09bdc9d59c.jpg,0,0.049462568,3.2076193145419603,0.731882107786451,0.1430532714691826,0.9614271520341094,13.630114590509239,56.855686,5.282041,-10.109604,0.24302455357142858
0a9f7a0eee.jpg,0,0.014474917,0.44358584240871235,0.9538298282376184,0.7585256035509965,0.9941255226191982,2.88992111125038,82.66283,-0.9558126,-12.238892,0.20432079081632654
0ad4db95ec.jpg,0,0.03107555,2.8762812299807816,0.7942561185091922,0.604838839437996,0.9747762700424157,5.708983805564051,79.1871,-0.92466074,-7.279394,0.31447305484693877
0b011c06dd.jpg,0,0.031399064,2.473274343369635,0.7345348942860355,0.21029313015176998,0.9640358804395582,12.036645658776997,28.116562,1.1950544,-18.25524,0.6946149553571429
0d89531ab7.jpg,0,0.03252514,1.7312019538757206,0.7594971137933046,0.20405218605240225,0.9802244996963798,11.221676626967868,62.265347,-0.5556013,-9.024912,0.7289740114795918
0d89ed0446.jpg,0,0.055203483,3.2135850416399743,0.7293810826626763,0.15401169818593552,0.9598739670902715,15.31896533340761,38.30789,26.190054,21.977003,0.7252670599489796
0df00b5a2c.jpg,0,0.047657717,3.094911114670083,0.7297992808316353,0.13867366735769135,0.9814198771369651,14.191464554849201,47.483345,0.85175526,-1.5723215,0.5279815051020408
0e3e7f409b.jpg,0,0.050093826,2.3716768097373477,0.7549624342111719,0.14961171414040328,0.9638079212741482,14.057186358938926,38.005497,1.1392914,-2.6097624,0.4227917729591837
0edf3e9153.jpg,0,0.029914493,3.1618954196028186,0.8428387317280999,0.22235757775891754,0.9485891089396992,12.550562672031361,74.231125,-2.8079586,-15.943192,0.2625757334183674
0f54b42448.jpg,0,0.05494771,4.569686899423447,0.6799545742323423,0.1326588438421441,0.936951268396257,13.831088495696843,39.14993,1.0547715,-6.921956,0.6577248086734694
0f69e0dad7.jpg,0,0.028765315,1.4805012812299807,0.829587956086004,0.1919862165602667,0.9874737006144387,13.768236927230598,40.994755,1.4746965,-2.1595638,0.5292769451530612
0f6f6b8cce.jpg,0,0.018449584,0.9978379244074309,0.9538293869292954,0.8883009308726909,0.9744306454832031,1.8039275427263342,90.673676,-1.1685157,-7.8703165,0.06582828443877552
0fa0e68ec9.jpg,0,0.016722005,1.372017136450993,0.9172491315357094,0.3892625682242252,0.98609234834828,8.03444099916281,79.80395,-0.23613569,-3.315284,0.18271683673469388
0fb11b68bf.jpg,0,0.034653433,3.574471492632928,0.8445089534448662,0.7230313500331681,0.9688205869143761,4.849468419945423,83.51454,-1.4703016,-4.4973755,0.18821747448979592
0fcc8ccd60.jpg,0,0.035363633,3.8926569506726456,0.7718847743630721,0.2048491225260885,0.9801974388155541,13.231583070641914,46.49904,0.49771732,-20.660833,0.4759048150510204
10b813e826.jpg,0,0.04551308,2.907250960922486,0.7438744279699926,0.13807192631333287,0.9709222209454473,14.114360319577765,45.36717,4.2827315,-18.937689,0.577507174744898
10b8d4164f.jpg,0,0.037149087,2.4730140935297884,0.7751063806482404,0.1803807013867886,0.9598887338763095,13.979970154327939,28.893806,3.7834706,6.396664,0.7478276466836735
10d182a1b8.jpg,0,0.042321697,2.1759689301729663,0.7488649334530615,0.1389142706525809,0.9860313684327187,13.869305725004018,52.87361,-3.3009772,-6.461534,0.5381656568877551
112e2dd7c7.jpg,0,0.067417674,4.235185778347214,0.6719913671973721,0.14669342990020373,0.9708458204868057,14.13164227697034,60.49015,-3.772539,-3.0289958,0.48692602040816324
12f4fcb14c.jpg,0,0.0535516,3.049567584881486,0.7532391242656696,0.21534568881699565,0.9813682023679693,10.200437155726057,43.908127,0.8104696,-7.65412,0.44234295280612246
12fae0d21d.jpg,0,0.018360486,1.3265735105701473,0.9036838263810137,0.2710948474403411,0.9812010474707964,9.608370267743059,31.687243,0.7295789,-10.6470785,0.6095543686224489
131a11f072.jpg,0,0.06253312,5.79442264573991,0.6373569214273803,0.12207462930169934,0.9464244157232932,14.558718301789163,44.29297,-2.251958,-6.3076477,0.45517777423469385
148af9ae32.jpg,0,0.0142461825,1.7053171044202435,0.9329875893474242,0.8927414335907425,0.9760545038879591,1.4193928085904963,89.10907,-0.9653923,-7.8236775,0.08739237882653061
14b7b579fe.jpg,0,0.052780014,0.8903547405509289,0.919431329801038,0.18430341878451062,0.9920921707552105,11.645007577866155,61.592705,-0.7706719,-5.0563655,0.46267139668367346
14c52debee.jpg,0,0.07479595,6.05273062139654,0.5780047233535355,0.11265829278728712,0.914220280924629,14.026081991603489,52.83584,-1.8755631,0.8286127,0.6342275191326531
15a9a64453.jpg,0,0.03770496,2.4964966367713,0.7634333182230415,0.20049004106872742,0.965308069189904,14.549867038677334,29.860468,10.537119,5.40366,0.8336057079081632
15d7aaa7e4.jpg,0,0.047020435,3.051769698910954,0.6957675045475468,0.19229758442011757,0.9596045695190871,14.502651770497318,36.714725,0.038877126,-22.77478,0.859733737244898
160bfd5624.jpg,0,0.026369585,0.7306213965406791,0.8491635432289861,0.17408499704416755,0.991350570261652,14.45993891307332,40.676964,27.73422,19.009735,0.6354233099489796
16f57d19c6.jpg,0,0.07758925,4.854680493273544,0.5587943914192759,0.11756302781181648,0.9048922775579611,14.45086384592627,41.28463,5.797571,-16.500227,0.6682676977040817
17175cdb9d.jpg,0,0.03647429,2.376881806534273,0.7846022714711478,0.4322696583650284,0.9842703601178556,8.4378629358882,68.27027,-0.20550112,-6.9747906,0.5137515943877551
1729826dbf.jpg,0,0.08930186,6.483884529147982,0.5115014227949268,0.09760305643385445,0.9240509961730041,14.612248351343373,51.00682,-1.0627879,-3.9764075,0.5302933673469388
1825947fc7.jpg,0,0.0292363,1.5290879244074311,0.8056048394075229,0.16293161700924466,0.9750140266321422,13.931328341860032,49.71885,4.080054,-4.14631,0.5226403061224489
187c424a02.jpg,0,0.07770738,3.9119154388212687,0.5098071624176195,0.09923147255073995,0.9641142607322476,12.80991366257787,41.274033,2.7265475,-11.507999,0.5595703125
18fa533787.jpg,0,0.035464775,1.9659473094170405,0.7957569578874575,0.24684925762540672,0.9570208510566401,11.577015928366002,22.034548,6.1316147,-4.7884808,0.8386080994897959
19518046a7.jpg,0,0.04390915,2.7191904228058936,0.798592167303409,0.20987752635975201,0.977009370595477,13.880762240249728,33.056767,1.2170396,-4.7689323,0.6352040816326531
19855c3c89.jpg,0,0.021349147,1.55417200512492,0.9229326229698763,0.5071225711099564,0.9878947585801531,8.877078269437614,36.44482,19.126732,-42.37358,0.830695950255102
19c165fbb6.jpg,0,0.035576865,1.6047805893657912,0.8261096210194043,0.18220585510131573,0.9732805244054512,13.928707510199711,63.682964,0.15565416,-22.520828,0.49428013392857145
19dd562f52.jpg,0,0.035425786,3.2773062139654066,0.8080380612634535,0.6834388617809467,0.9756375095151987,5.317888116215073,80.448975,-1.3067191,-8.376374,0.25404575892857145
19e818d13e.jpg,0,0.02719315,2.5117713004484306,0.9118814846535066,0.36384618117893963,0.9630177008969681,9.175390021524873,71.797745,-0.44751304,-9.280864,0.25663663903061223
1a69150e9c.jpg,0,0.07899207,6.166800128122999,0.6270680155801489,0.12002253750956211,0.9570936232155793,14.17182343403199,39.579155,-1.4357274,-2.9014382,0.6123246173469388
1ac5716875.jpg,0,0.05907863,2.3987628122998075,0.6584844438267667,0.13711862084923107,0.9553183702952847,14.363269595427337,46.682507,-2.505506,2.928427,0.7024075255102041
1bd5a2afd3.jpg,0,0.014858229,1.4047485586162716,0.9325091844002569,0.6120126765657734,0.9950071392102391,4.429906927112521,65.646835,-0.15689756,-8.506836,0.3815768494897959
1bd8493128.jpg,0,0.042893637,3.7250760730301087,0.8368371174903939,0.5062446501534068,0.9842956477954543,8.092597265681793,66.011314,3.5860517,-16.852606,0.42677774234693877
1c22525f91.jpg,0,0.017728388,0.7938220691864191,0.8766744582512991,0.24433306116795986,0.984119022321211,11.06431838202694,70.356476,-3.1027937,-19.181168,0.49045360331632654
1dc64e273c.jpg,0,0.0624896,2.6984705317104423,0.8158073948259251,0.5547932548277535,0.9797060703748136,7.084727007948415,78.71835,-1.3822579,-8.591928,0.2572743941326531
1f3655bf75.jpg,0,0.041276332,2.2803090967328634,0.7558585727063496,0.1530688758758632,0.9662050454752444,14.261431566012204,49.290913,-2.4572942,-16.031836,0.3568638392857143
1f7eb04e4d.jpg,0,0.040000554,2.4686499039077514,0.7625643883323702,0.17504672737848076,0.9821988908257056,14.137047797576868,57.499344,3.2173862,-12.018983,0.46103714923469385
1faf608bd7.jpg,0,0.037251733,2.935357943625881,0.8397226434861296,0.2579117553850951,0.9830309897657042,11.986374721292485,46.22972,10.54416,-31.400578,0.4246851084183674
1ff963b75a.jpg,0,0.023933647,1.6939261691223573,0.8401527175446939,0.41500263888409245,0.9656160228863401,12.106745919698021,39.27014,-6.381164,2.4515333,0.8847456951530612
2008c38982.jpg,0,0.02926732,2.714245675848815,0.8792556992872272,0.5446050545266311,0.9609007236148404,4.857355919690832,83.69345,-1.0100826,-7.430029,0.29414461096938777
2084d411c3.jpg,0,0.047031257,2.3139614029468287,0.6815147557010559,0.1388261619021263,0.9634207225654804,14.947840211692313,50.42898,2.69406,-3.0657043,0.7242904974489796
2180673d6f.jpg,0,0.017318197,1.2793481742472772,0.9064387755693087,0.8059854112108098,0.9756188135362973,3.3311834307319517,88.945366,-1.8271546,-7.291385,0.14985251913265307
21aba9b4b2.jpg,0,0.0483479,3.560037636130686,0.7130947328123745,0.14462785616508503,0.9537141576312799,13.742962714983205,49.296288,6.6270566,-1.8966379,0.5572185905612245
220c2103f9.jpg,0,0.050740812,2.0520699871877,0.7384069759587233,0.1876901347986129,0.9809583815211672,13.77805267823353,55.68455,-3.4889565,0.00043138192,0.6846898915816326
220cb2568d.jpg,0,0.08947443,13.105701473414477,0.517422301841469,0.10090414748063346,0.9055801974882957,14.578189771878485,54.980213,-2.5089715,-14.651643,0.42713647959183676
22382192f9.jpg,0,0.0472603,3.483644298526585,0.6865002855359502,0.11521643647591649,0.97234043675107,10.722738456180915,52.364582,-0.060183257,-7.7118936,0.47462930484693877
224a170024.jpg,0,0.048373092,3.0566944266495835,0.7281300876269192,0.16154401061890225,0.9794530404016011,14.015471633335995,52.117535,10.452786,4.5581684,0.5880500637755102
226090eb97.jpg,0,0.049681805,1.9862467969250481,0.8031751338597657,0.17043487694746462,0.9665410543610724,13.405911787840637,53.23511,0.047261927,-12.352848,0.5269052933673469
22842796d7.jpg,0,0.016831642,0.5064061499039078,0.934432918649523,0.546440354448691,0.9944123856434859,4.889945962257716,76.17066,-0.85001713,-8.987121,0.41663345025510207
22966a69a2.jpg,0,0.05050478,4.726197149263292,0.7660448459646865,0.18321593045319504,0.9654593406178621,13.811097742948144,51.200287,10.759412,-8.458689,0.4919284119897959
22bcc35931.jpg,0,0.031678714,1.4285514093529785,0.7785748253324705,0.28872202263639596,0.9866784025780847,9.691382392552,19.014431,1.1974508,-4.168942,0.8346221301020408
22c5429a35.jpg,0,0.03872566,2.3844090326713645,0.8105281495049745,0.3956274168607424,0.9850050766017729,8.91171543261011,68.37159,6.6121254,-3.7217836,0.29294882015306123
22ef531239.jpg,0,0.11861153,18.533852498398463,0.5048845177124238,0.09532375534446726,0.8951605863285429,7.829646413697933,52.049397,0.09706281,-7.525585,0.5026905293367347
24680766ad.jpg,0,0.029002214,1.4477498398462525,0.814046365626143,0.2118704313092733,0.9893145259647033,13.487953041618248,32.244602,9.174618,-3.4766347,0.7733577806122449
255ff34454.jpg,0,0.035481296,1.6570707879564386,0.8026881680614261,0.16208620394036433,0.9825862142652864,7.584566364911165,41.17449,0.34401312,-7.804476,0.6930604272959183
26e6a7026e.jpg,0,0.06595342,6.004484304932736,0.5701944993653494,0.09601761879470355,0.9427598281997894,13.49348108729997,41.326466,0.98247737,-8.157225,0.5445432079081632
2758d955ce.jpg,0,0.059473466,9.463985426008971,0.7586526510484212,0.39237827191332747,0.8664113528870626,7.809102070576997,84.09642,0.47482172,-7.56258,0.16583625637755103
2819e5ee05.jpg,0,0.017267952,0.6802330237027546,0.883193865176233,0.6679600015655849,0.9851763901556517,5.328262975692481,82.58886,-0.7097136,-7.778654,0.1924426020408163
281bc729c6.jpg,0,0.0819607,7.479500320307496,0.5775086943314157,0.12315037788370777,0.8731740348722409,14.836705124957131,34.975468,6.5762978,13.190864,0.8003826530612245
2886609a22.jpg,0,0.096485905,7.660994554772582,0.48308032313759935,0.0765772840344266,0.9313585529684886,15.137817039526182,48.993477,7.8799577,22.15701,0.5844626913265306
28bba45f81.jpg,0,0.07865135,7.510570147341447,0.6286124244491269,0.17723946004011856,0.9371161845459579,13.509653060596555,55.92954,0.5036235,-10.557569,0.5020328443877551
29775d8de3.jpg,0,0.017976372,1.4407431133888533,0.928993368338862,0.8536301620697985,0.9797475417338626,1.825891289993997,89.00969,-0.91023886,-6.7909994,0.10622608418367346
29f7828860.jpg,0,0.04902717,4.418241511851377,0.7338936348321772,0.1579195906879991,0.9598319943605005,14.160291783883483,58.13226,-1.8375787,-10.8162775,0.42147640306122447
2a1b7c7ae0.jpg,0,0.06167534,3.832579276105061,0.7270540290755363,0.15829845810274104,0.9737913017339908,13.352881206973027,58.172962,2.0087607,-4.1832166,0.37790975765306123
2a3756566e.jpg,0,0.05928302,4.01527466367713,0.683879906047583,0.13771210549651422,0.9335741532366421,14.670305112062666,36.63192,3.7017765,2.4618318,0.6691645408163265
2a9c925bd0.jpg,0,0.0917776,5.756185938500961,0.5985140152375028,0.10350520428965118,0.944738159734254,15.191975579079406,43.608448,3.52794,0.26154497,0.5475725446428571
2addb243de.jpg,0,0.06417538,7.806233984625241,0.7519567193549405,0.5248422992286115,0.964820385437539,7.844902354603645,69.22501,-0.46666697,-8.9758415,0.3685825892857143
2af48dbe94.jpg,0,0.020308474,0.2586883408071749,0.8710882447149263,0.21529499622151124,0.9936050667878104,6.092849391639596,58.184914,-0.8510656,-16.005903,0.26454878826530615
2b688e245e.jpg,0,0.0427638,2.8993033311979497,0.7973391861505152,0.21642590779604343,0.9781486956799162,13.199764462858978,58.823635,12.852465,6.734397,0.3835499043367347
2bbe73eefc.jpg,0,0.041539397,3.969790999359385,0.7830795997460436,0.21018585352985983,0.9558596058955162,12.163095898945425,49.652203,1.5776178,-8.657552,0.6060467155612245
2bcbb55dd0.jpg,0,0.05504438,6.5683055733504165,0.7038614402922933,0.12492193144831852,0.9373660940405047,12.438923244960113,43.491993,0.071152754,-11.538386,0.6113879145408163
2be432cf4a.jpg,0,0.049262922,2.5069867072389496,0.6712718258654019,0.14343425371589313,0.9655492508238401,13.477496996573286,59.514206,-1.5597533,-5.214424,0.31228077168367346
2c65ccd213.jpg,0,0.0452575,2.100636611146701,0.7551130466581437,0.15316143757015035,0.9846807620973931,13.031865995026894,37.561825,9.660305,-2.130678,0.6858856823979592
2c8ac523f5.jpg,0,0.028452585,2.049567584881486,0.8446275441098381,0.2490784594771217,0.9512083542224072,13.998127657211551,43.909134,2.7515001,-16.420311,0.34091996173469385
2ccdff6cbb.jpg,0,0.061003827,7.963184657270981,0.7694606031414741,0.2720356894928652,0.955718690461503,10.160468770507691,68.129845,-0.46593514,-6.369554,0.3559072066326531
2d325f7cb3.jpg,0,0.026861055,1.4320147341447789,0.9072130801283244,0.6906104782641564,0.9835417501883316,3.4623876371485562,84.97431,-0.8061149,-6.711751,0.18586575255102042
2d476de959.jpg,0,0.013377313,0.9579996796925049,0.9253390237386191,0.8580833026996302,0.9696227574851014,2.429299535690367,91.60381,-1.3109978,-6.914257,0.06491151147959184
2d61a6b494.jpg,0,0.044318475,4.128723574631646,0.7275888916129782,0.12171203918639369,0.9683962309252034,13.972640648350827,54.222286,-1.6343291,-7.1475654,0.457210618622449
2ddb58a08b.jpg,0,0.06772956,6.37772261370916,0.700684272149904,0.3628934549140227,0.9554248003099538,6.10572313843923,72.394615,-0.4906309,-6.9951353,0.3264907525510204
2f4998e8b9.jpg,0,0.055894025,5.062279788597053,0.7533516555392304,0.18964242302998777,0.975481625879206,12.105883309847952,51.075287,2.9031117,-5.637827,0.4781967474489796
2fe180eddc.jpg,0,0.08343521,7.020739910313901,0.5368862015216745,0.1096836545731498,0.9067147818614847,14.92290687335527,36.08967,6.6320252,-6.966815,0.499202806122449
3079dedd8d.jpg,0,0.02137219,1.5168962203715568,0.9009092335142154,0.48512531651546403,0.9873977884296831,8.306479662033553,76.59235,-12.003594,8.4903755,0.32924107142857145
312078f31b.jpg,0,0.03507533,1.8950392376681613,0.7177702835070581,0.19794869832276205,0.9610769077106514,12.615501336005357,67.289505,-0.8303752,-11.726281,0.3430923150510204
31bb194bd9.jpg,0,0.017923122,0.247777866752082,0.8856934421750763,0.17081640594171396,0.9972717882144996,9.881051089793909,54.88342,0.61293536,-8.007014,0.4597018494897959
31d13ecf54.jpg,0,0.060888544,4.064461883408072,0.6644259604074136,0.12118118350035052,0.962846838681586,13.600559410719898,51.594765,-0.7689314,-5.937181,0.4559749681122449
31f9af816c.jpg,0,0.051855266,5.2464165598975026,0.734701493729761,0.1909225374957009,0.9464655855494019,14.911672744792577,64.300446,-1.5521928,27.180439,0.37226961096938777
3249cf5c0a.jpg,0,0.034724582,2.419642857142857,0.8308340038099439,0.403497088419598,0.972498732018625,5.716658015086186,81.31453,-0.9081583,-7.955603,0.10768096301020408
32cd2157b4.jpg,0,0.04435475,5.070667841127483,0.7386422167628379,0.21010584449503278,0.9307447100461863,9.53867406284359,61.225178,2.1190503,-5.8838234,0.701171875
337c2812d4.jpg,0,0.05599591,4.077174087123639,0.692852759234242,0.14497350889572905,0.955766680078717,14.274186793207656,58.49103,-2.0611324,-4.7152715,0.2654655612244898
3398fe3378.jpg,0,0.07545744,7.077694586803331,0.5350527394861971,0.09637377140899792,0.8901021099551322,13.221718712095479,51.84303,0.035511848,-9.312788,0.5611447704081632
34c33922de.jpg,0,0.039452862,3.1468810057655356,0.7530327037627345,0.21253198977351465,0.9580240170546829,13.880220230274729,44.697525,-5.133091,-13.960376,0.6623684630102041
3545dede00.jpg,0,0.055474833,3.1966087443946187,0.7370936113452038,0.23506059722628142,0.9611085364169868,11.690394119572426,70.70164,-0.19729914,-7.250128,0.4253627232142857
35a31846e1.jpg,0,0.040279884,2.2235145739910314,0.7804455397139058,0.14716432696726872,0.9725597281029714,13.906435140197601,48.728405,12.126242,-4.376378,0.4681919642857143
35cb818e69.jpg,0,0.022753472,0.8462724215246635,0.8533595878029119,0.19424471773256924,0.9775067961454124,7.334730697732426,41.984478,0.22291811,-8.104293,0.5828683035714286
3640ec531b.jpg,0,0.040019713,2.7163677130044843,0.7787931460639955,0.16296596793535448,0.9748474246112738,13.643769919320688,35.12436,2.627943,-1.0316021,0.7114556760204082
3713e7b046.jpg,0,0.095470026,9.63947389493914,0.4992280824338705,0.08793338758846662,0.917111309735829,13.144587544809532,53.35322,0.37727115,-7.7516685,0.36122847576530615
37d8d5dc6d.jpg,0,0.06898485,9.346592729019859,0.6890218718859907,0.3333161510505225,0.8402098035255714,11.027272141590856,55.49259,21.992296,20.30572,0.26566485969387754
38d022969d.jpg,0,0.047785345,5.096292440743114,0.7104646087032963,0.13116677098260665,0.9411346216905246,13.427270741739784,59.51684,-0.18537332,-1.9445866,0.3615672831632653
38e610df31.jpg,0,0.04518496,1.6079035874439462,0.755305124918758,0.1223083977257677,0.9857621171749044,14.150949055281183,51.155968,14.364172,12.892588,0.5014947385204082
392c08a0ad.jpg,0,0.026867097,1.2209921524663676,0.8024921390591494,0.16057380550944397,0.9844896646723634,14.295733973958948,46.21854,10.994718,2.7739205,0.5981544961734694
3991aa8c47.jpg,0,0.012374377,0.46828955797565663,0.9501132883308362,0.5141589014772167,0.9886816614949123,6.006432888334017,82.583244,-0.595344,-6.648129,0.5417131696428571
39d9d99b20.jpg,0,0.06620924,4.511711242793082,0.6417795783180764,0.11722752380046782,0.9546301609975083,14.796558050975241,45.73306,-2.2920213,-8.258854,0.42319036989795916
3af4128535.jpg,0,0.03889113,1.0972733824471492,0.7965680401555759,0.2507245641240263,0.9580944546030356,14.34782339802407,50.195,-2.3467925,-21.855911,0.8960060586734694
3afdcfe895.jpg,0,0.111053914,8.191123478539398,0.49288925569512465,0.08394155097136008,0.9331354219220048,15.074487398495528,45.554882,10.325783,-36.14419,0.6072823660714286
3b3f63eb3c.jpg,0,0.06356108,4.203014894298526,0.7326318588932741,0.16355539321841908,0.9723233087168742,13.173087924798587,58.318233,2.058454,-4.1445293,0.37854751275510207
3cf9deea36.jpg,0,0.027426623,1.7361867392696988,0.8899724970778953,0.30635944743943516,0.9725037010833578,6.299812618345332,76.6563,0.11406161,-10.444484,0.09361049107142858
3d8fd35d37.jpg,0,0.04594442,3.3119194426649585,0.6601509253696227,0.17245144253423478,0.9493397474870806,13.640390139013357,27.3237,11.459132,2.1010253,0.7439413265306123
3e9e22faea.jpg,0,0.05784362,2.078855701473415,0.748191456817173,0.17861104685555243,0.9837878386746524,14.561678507938474,44.6849,-4.4387393,-17.895348,0.5878109056122449
3eda44eea4.jpg,0,0.096766695,8.311599135169763,0.5055008545486837,0.08908050478388937,0.9285384782099336,7.835901939427048,55.617493,-0.04895278,-7.364009,0.47720025510204084
3f42c8efc0.jpg,0,0.04042698,1.5077674567584882,0.8131088537448168,0.19777349598766494,0.9832276871349801,13.557009446240782,34.446945,-6.6757207,4.0199604,0.8805604272959183
3f64f4bef4.jpg,0,0.085524805,9.095011210762333,0.45073909215601704,0.08559079596847907,0.8972831437951965,14.846415573096085,36.931248,-0.31074673,0.7666007,0.6287268813775511
3f88fba0fe.jpg,0,0.065981746,6.067885169762972,0.6441963274558906,0.1360957511193615,0.9588538266954411,13.113311021697918,39.559387,0.54150677,-12.709672,0.7409917091836735
411aaf32da.jpg,0,0.049451277,3.1044602818705958,0.6864063090347892,0.1583610699843838,0.9719617390293183,13.38182792307647,40.64385,1.0797625,-6.266918,0.4164341517857143
4185dfb641.jpg,0,0.035136275,2.819506726457399,0.8060009127393359,0.4738622355305449,0.9843818698999139,7.735672636238334,67.66995,-0.5545644,-5.546956,0.46873007015306123
424015f0a5.jpg,0,0.053081658,4.639614029468289,0.6817578769704254,0.1687655534469642,0.9334675772684067,13.906765103167006,26.88885,4.6195526,-1.4507658,0.6785315688775511
424ebc5093.jpg,0,0.036513995,1.8295563741191545,0.8668000929946429,0.6413456489812619,0.9824654785799768,3.499894552982088,80.65189,-0.8705434,-8.016784,0.29819036989795916
42d0f99e1e.jpg,0,0.016379397,0.8976217168481743,0.9303272740357397,0.6325928139356104,0.9933601203477883,3.3785761556520466,74.17186,-1.0984374,-12.053706,0.3387476084183674
4315eb1b2a.jpg,0,0.010470935,0.3321588725176169,0.9613415370860348,0.4265904889030821,0.9827022107956322,6.129838661075333,84.97887,-0.76138484,-7.434621,0.5747169961734694
43eacfe483.jpg,0,0.049424555,4.85766335682255,0.7014384865303017,0.16198879135435051,0.9613145882833235,14.580906275046075,60.173042,-11.422874,11.053787,0.6056680484693877
44692b7b0a.jpg,0,0.08541401,6.029047885970531,0.5764749600878014,0.11047284422536345,0.8951698837987,15.34766216739799,49.553146,12.66027,44.4748,0.6108896683673469
4620d443c3.jpg,0,0.05736012,4.500840807174887,0.7378216587869513,0.16789161504842298,0.9531227552018108,11.630471451069111,45.89421,-3.5598927,-3.9366305,0.4143215880102041
468cab0f57.jpg,0,0.033539187,1.7593890134529153,0.7957337201474753,0.25836413367653893,0.9672169876555947,10.702611794726971,27.484549,2.0517664,-11.756673,0.7274992028061225
471912f50c.jpg,0,0.038916647,2.2534633247918,0.7732015170321548,0.19777645096998903,0.9885745408441188,12.569267216573344,53.9205,-1.6369954,0.9033277,0.5640146683673469
47a1b62692.jpg,0,0.058919013,8.048666720051248,0.7094483985836015,0.25351354653483865,0.9442955074044703,6.926419546823386,68.37177,-0.3903955,-7.0463037,0.4225526147959184
48d1ec405c.jpg,0,0.036912035,2.457839525944907,0.7599556076813448,0.18240558266170936,0.9618699316380404,13.81968118480534,50.3495,-1.1448632,-13.625784,0.6872807716836735
49e26f75fe.jpg,0,0.0646697,4.188440903267137,0.5401443334189437,0.11120422046916084,0.9079928100439687,14.090289344036616,59.138832,0.29085904,3.8370852,0.32497608418367346
4a3f87dc65.jpg,0,0.043563332,3.9718729980781546,0.7512387209755729,0.15988419407737112,0.9750399346112382,13.600434598425423,57.186382,-1.757368,-3.3282244,0.432796556122449
4ac0402554.jpg,0,0.05178306,3.7058776425368354,0.6178725338975788,0.1417377313479203,0.9614868591844916,14.389497296713243,30.221428,-0.5193165,-19.51432,0.653938137755102
4ad1e56175.jpg,0,0.029513208,1.14373798846893,0.8386509616140448,0.3127193223207791,0.9934878176926685,8.56071917060612,60.6103,-0.13296047,-6.112848,0.5308314732142857
4b35f46115.jpg,0,0.029387936,1.0099495515695067,0.801789961922508,0.1799584285970379,0.9917808478380882,14.354001913735344,50.090416,1.7082081,-10.560428,0.5101642219387755
